"";"id";"ndvi_mx";"ndv_mx_";"2023-07-02";"2023-07-12";"2023-07-18";"2023-07-26";"tot.pixels";"geometry";"snow.persist"
"752";752;0,471824459629715;2023-08-16;0,091325;0;0;0;40000;list(c(639340, 639340, 639330, 639330, 639340, 7691610, 7691600, 7691600, 7691610, 7691610));0,02283125
"753";753;0,463529829750769;2023-08-16;0,387725;0;0;0;40000;list(c(639350, 639350, 639340, 639340, 639350, 7691610, 7691600, 7691600, 7691610, 7691610));0,09693125
"754";754;0,468812121252995;2023-08-15;0,9257;0;0;0;40000;list(c(639360, 639360, 639350, 639350, 639360, 7691610, 7691600, 7691600, 7691610, 7691610));0,231425
"755";755;0,482350017133285;2023-08-16;0,999975;0;0;0;40000;list(c(639370, 639370, 639360, 639360, 639370, 7691610, 7691600, 7691600, 7691610, 7691610));0,24999375
"756";756;0,488501715255552;2023-08-15;0,93295;0;0;0;40000;list(c(639380, 639380, 639370, 639370, 639380, 7691610, 7691600, 7691600, 7691610, 7691610));0,2332375
"757";757;0,471864106613793;2023-08-14;0,419475;0;0;0;40000;list(c(639390, 639390, 639380, 639380, 639390, 7691610, 7691600, 7691600, 7691610, 7691610));0,10486875
"758";758;0,443651321402285;2023-08-14;0,970775;0;0;0;40000;list(c(639400, 639400, 639390, 639390, 639400, 7691610, 7691600, 7691600, 7691610, 7691610));0,24269375
"759";759;0,418400404174463;2023-08-13;0,95045;0;0;0;40000;list(c(639410, 639410, 639400, 639400, 639410, 7691610, 7691600, 7691600, 7691610, 7691610));0,2376125
"760";760;0,408504438339151;2023-08-13;0,7516;0,00775;0,003925;0;40000;list(c(639420, 639420, 639410, 639410, 639420, 7691610, 7691600, 7691600, 7691610, 7691610));0,19081875
"761";761;0,43824690656038;2023-08-15;0,976775;0,008375;0,0028;0,00025;40000;list(c(639430, 639430, 639420, 639420, 639430, 7691610, 7691600, 7691600, 7691610, 7691610));0,24705
"762";762;0,488189257957856;2023-08-16;0,3114;0,0054;0,0055;0;40000;list(c(639440, 639440, 639430, 639430, 639440, 7691610, 7691600, 7691600, 7691610, 7691610));0,080575
"763";763;0,485516157277743;2023-08-18;0,83895;0,000025;0,00065;0;40000;list(c(639450, 639450, 639440, 639440, 639450, 7691610, 7691600, 7691600, 7691610, 7691610));0,20990625
"764";764;0,45435434137471;2023-08-20;0,8838;0,02315;0,00005;0;40000;list(c(639460, 639460, 639450, 639450, 639460, 7691610, 7691600, 7691600, 7691610, 7691610));0,22675
"765";765;0,493439798185136;2023-08-17;0,107125;0;0;0;40000;list(c(639470, 639470, 639460, 639460, 639470, 7691610, 7691600, 7691600, 7691610, 7691610));0,02678125
"766";766;0,536630301765399;2023-08-17;NA;NA;NA;NA;NA;list(c(639480, 639480, 639470, 639470, 639480, 7691610, 7691600, 7691600, 7691610, 7691610));NA
"767";767;0,521426232837257;2023-08-16;NA;NA;NA;NA;NA;list(c(639490, 639490, 639480, 639480, 639490, 7691610, 7691600, 7691600, 7691610, 7691610));NA
"768";768;0,513690073858015;2023-08-15;NA;NA;NA;NA;NA;list(c(639500, 639500, 639490, 639490, 639500, 7691610, 7691600, 7691600, 7691610, 7691610));NA
"769";769;0,507511105926824;2023-08-14;NA;NA;NA;NA;NA;list(c(639510, 639510, 639500, 639500, 639510, 7691610, 7691600, 7691600, 7691610, 7691610));NA
"770";770;0,514472643582849;2023-08-13;NA;NA;NA;NA;NA;list(c(639520, 639520, 639510, 639510, 639520, 7691610, 7691600, 7691600, 7691610, 7691610));NA
"771";771;0,375175711647898;2023-08-23;NA;NA;NA;NA;NA;list(c(639180, 639180, 639170, 639170, 639180, 7691600, 7691590, 7691590, 7691600, 7691600));NA
"772";772;0,359342478841427;2023-08-23;NA;NA;NA;NA;NA;list(c(639190, 639190, 639180, 639180, 639190, 7691600, 7691590, 7691590, 7691600, 7691600));NA
"773";773;0,355440957442624;2023-08-23;NA;NA;NA;NA;NA;list(c(639200, 639200, 639190, 639190, 639200, 7691600, 7691590, 7691590, 7691600, 7691600));NA
"774";774;0,363890545064351;2023-08-22;NA;NA;NA;NA;NA;list(c(639210, 639210, 639200, 639200, 639210, 7691600, 7691590, 7691590, 7691600, 7691600));NA
"775";775;0,386172212238307;2023-08-18;NA;NA;NA;NA;NA;list(c(639220, 639220, 639210, 639210, 639220, 7691600, 7691590, 7691590, 7691600, 7691600));NA
"776";776;0,403160989386379;2023-08-18;0,1866;0;0;0;40000;list(c(639230, 639230, 639220, 639220, 639230, 7691600, 7691590, 7691590, 7691600, 7691600));0,04665
"777";777;0,417847721968428;2023-08-18;0,853625;0;0;0;40000;list(c(639240, 639240, 639230, 639230, 639240, 7691600, 7691590, 7691590, 7691600, 7691600));0,21340625
"778";778;0,405368205465493;2023-08-18;0,90655;0;0;0;40000;list(c(639250, 639250, 639240, 639240, 639250, 7691600, 7691590, 7691590, 7691600, 7691600));0,2266375
"779";779;0,396675780335499;2023-08-20;0,963975;0;0;0;40000;list(c(639260, 639260, 639250, 639250, 639260, 7691600, 7691590, 7691590, 7691600, 7691600));0,24099375
"780";780;0,377019960607868;2023-08-20;1;0,00606965174129353;0;0;40200;list(c(639270, 639270, 639260, 639260, 639270, 7691600, 7691590, 7691590, 7691600, 7691600));0,251517412935323
"781";781;0,391934938255872;2023-08-20;0,568775;0,000375;0;0,0001;40000;list(c(639280, 639280, 639270, 639270, 639280, 7691600, 7691590, 7691590, 7691600, 7691600));0,1423125
"782";782;0,407256707963825;2023-08-17;0,0097;0;0;0;40000;list(c(639290, 639290, 639280, 639280, 639290, 7691600, 7691590, 7691590, 7691600, 7691600));0,002425
"783";783;0,405268664791947;2023-08-17;0,00365;0;0;0;40000;list(c(639300, 639300, 639290, 639290, 639300, 7691600, 7691590, 7691590, 7691600, 7691600));0,0009125
"784";784;0,405962664772233;2023-08-13;0,00015;0;0;0;40000;list(c(639310, 639310, 639300, 639300, 639310, 7691600, 7691590, 7691590, 7691600, 7691600));0,0000375
"785";785;0,4813687671558;2023-08-16;0,0014;0;0;0;40000;list(c(639320, 639320, 639310, 639310, 639320, 7691600, 7691590, 7691590, 7691600, 7691600));0,00035
"786";786;0,518084146096953;2023-08-17;0,036675;0;0;0;40000;list(c(639330, 639330, 639320, 639320, 639330, 7691600, 7691590, 7691590, 7691600, 7691600));0,00916875
"787";787;0,502988659281982;2023-08-17;0,01015;0;0;0;40000;list(c(639340, 639340, 639330, 639330, 639340, 7691600, 7691590, 7691590, 7691600, 7691600));0,0025375
"788";788;0,495470229972852;2023-08-16;0,556375;0;0;0;40000;list(c(639350, 639350, 639340, 639340, 639350, 7691600, 7691590, 7691590, 7691600, 7691600));0,13909375
"789";789;0,478652443242026;2023-08-15;0,5195;0;0;0;40000;list(c(639360, 639360, 639350, 639350, 639360, 7691600, 7691590, 7691590, 7691600, 7691600));0,129875
"790";790;0,453494354296708;2023-08-14;0,255025;0;0;0;40000;list(c(639370, 639370, 639360, 639360, 639370, 7691600, 7691590, 7691590, 7691600, 7691600));0,06375625
"791";791;0,461611957071;2023-08-14;0,352175;0;0;0;40000;list(c(639380, 639380, 639370, 639370, 639380, 7691600, 7691590, 7691590, 7691600, 7691600));0,08804375
"792";792;0,475875775358872;2023-08-15;0,67515;0,0002;0,00005;0,00025;40000;list(c(639390, 639390, 639380, 639380, 639390, 7691600, 7691590, 7691590, 7691600, 7691600));0,1689125
"793";793;0,445527254720218;2023-08-15;1;0;0;0;40000;list(c(639400, 639400, 639390, 639390, 639400, 7691600, 7691590, 7691590, 7691600, 7691600));0,25
"794";794;0,400310028184322;2023-08-15;1;0,000625;0;0;40000;list(c(639410, 639410, 639400, 639400, 639410, 7691600, 7691590, 7691590, 7691600, 7691600));0,25015625
"795";795;0,397495807075757;2023-08-16;1;0;0;0;40000;list(c(639420, 639420, 639410, 639410, 639420, 7691600, 7691590, 7691590, 7691600, 7691600));0,25
"796";796;0,425414855955751;2023-08-14;0,90065;0;0;0;40000;list(c(639430, 639430, 639420, 639420, 639430, 7691600, 7691590, 7691590, 7691600, 7691600));0,2251625
"797";797;0,481224610077334;2023-08-15;0,902625;0,035225;0,0184;0,000875;40000;list(c(639440, 639440, 639430, 639430, 639440, 7691600, 7691590, 7691590, 7691600, 7691600));0,23928125
"798";798;0,500890393916052;2023-08-18;0,726675;0,0002;0,000025;0;40000;list(c(639450, 639450, 639440, 639440, 639450, 7691600, 7691590, 7691590, 7691600, 7691600));0,181725
"799";799;0,502203995201853;2023-08-18;0,352175;0;0;0;40000;list(c(639460, 639460, 639450, 639450, 639460, 7691600, 7691590, 7691590, 7691600, 7691600));0,08804375
"800";800;0,532136842390173;2023-08-16;NA;NA;NA;NA;NA;list(c(639470, 639470, 639460, 639460, 639470, 7691600, 7691590, 7691590, 7691600, 7691600));NA
"801";801;0,541719208864379;2023-08-17;NA;NA;NA;NA;NA;list(c(639480, 639480, 639470, 639470, 639480, 7691600, 7691590, 7691590, 7691600, 7691600));NA
"802";802;0,512154427909991;2023-08-17;NA;NA;NA;NA;NA;list(c(639490, 639490, 639480, 639480, 639490, 7691600, 7691590, 7691590, 7691600, 7691600));NA
"803";803;0,501507086868514;2023-08-16;NA;NA;NA;NA;NA;list(c(639500, 639500, 639490, 639490, 639500, 7691600, 7691590, 7691590, 7691600, 7691600));NA
"804";804;0,504992811780539;2023-08-16;NA;NA;NA;NA;NA;list(c(639510, 639510, 639500, 639500, 639510, 7691600, 7691590, 7691590, 7691600, 7691600));NA
"805";805;0,505176650054636;2023-08-17;NA;NA;NA;NA;NA;list(c(639520, 639520, 639510, 639510, 639520, 7691600, 7691590, 7691590, 7691600, 7691600));NA
"806";806;0,366520910916734;2023-08-22;NA;NA;NA;NA;NA;list(c(639180, 639180, 639170, 639170, 639180, 7691590, 7691580, 7691580, 7691590, 7691590));NA
"807";807;0,346714152008644;2023-08-20;NA;NA;NA;NA;NA;list(c(639190, 639190, 639180, 639180, 639190, 7691590, 7691580, 7691580, 7691590, 7691590));NA
"808";808;0,359689195160172;2023-08-22;NA;NA;NA;NA;NA;list(c(639200, 639200, 639190, 639190, 639200, 7691590, 7691580, 7691580, 7691590, 7691590));NA
"809";809;0,376838624877564;2023-08-21;NA;NA;NA;NA;NA;list(c(639210, 639210, 639200, 639200, 639210, 7691590, 7691580, 7691580, 7691590, 7691590));NA
"810";810;0,394540966321074;2023-08-17;NA;NA;NA;NA;NA;list(c(639220, 639220, 639210, 639210, 639220, 7691590, 7691580, 7691580, 7691590, 7691590));NA
"811";811;0,404074785263219;2023-08-18;0,349925;0,000175;0;0;40000;list(c(639230, 639230, 639220, 639220, 639230, 7691590, 7691580, 7691580, 7691590, 7691590));0,087525
"812";812;0,419724627077812;2023-08-19;0,999925;0,031475;0;0;40000;list(c(639240, 639240, 639230, 639230, 639240, 7691590, 7691580, 7691580, 7691590, 7691590));0,25785
"813";813;0,426108709958498;2023-08-19;1;0,0337;0;0;40000;list(c(639250, 639250, 639240, 639240, 639250, 7691590, 7691580, 7691580, 7691590, 7691590));0,258425
"814";814;0,408696881248034;2023-08-19;1;0,001125;0;0;40000;list(c(639260, 639260, 639250, 639250, 639260, 7691590, 7691580, 7691580, 7691590, 7691590));0,25028125
"815";815;0,360691095163929;2023-08-19;0,943233830845771;0,00054726368159204;0,000124378109452736;0,000149253731343284;40200;list(c(639270, 639270, 639260, 639260, 639270, 7691590, 7691580, 7691580, 7691590, 7691590));0,23601368159204
"816";816;0,341209684840578;2023-08-19;0,025225;0,000075;0,00005;0,0001;40000;list(c(639280, 639280, 639270, 639270, 639280, 7691590, 7691580, 7691580, 7691590, 7691590));0,0063625
"817";817;0,376471274394135;2023-08-16;0,0007;0;0,00015;0;40000;list(c(639290, 639290, 639280, 639280, 639290, 7691590, 7691580, 7691580, 7691590, 7691590));0,0002125
"818";818;0,42865707220335;2023-08-16;0,0026;0,000025;0,00055;0,0001;40000;list(c(639300, 639300, 639290, 639290, 639300, 7691590, 7691580, 7691580, 7691590, 7691590));0,00081875
"819";819;0,41991642893845;2023-08-13;0,0001;0;0,000025;0;40000;list(c(639310, 639310, 639300, 639300, 639310, 7691590, 7691580, 7691580, 7691590, 7691590));0,00003125
"820";820;0,467793250369141;2023-08-16;0;0;0;0;40000;list(c(639320, 639320, 639310, 639310, 639320, 7691590, 7691580, 7691580, 7691590, 7691590));0
"821";821;0,51014499986195;2023-08-17;0,07255;0;0;0;40000;list(c(639330, 639330, 639320, 639320, 639330, 7691590, 7691580, 7691580, 7691590, 7691590));0,0181375
"822";822;0,512931495395605;2023-08-17;0,05085;0;0;0;40000;list(c(639340, 639340, 639330, 639330, 639340, 7691590, 7691580, 7691580, 7691590, 7691590));0,0127125
"823";823;0,508848575045704;2023-08-16;0,316675;0;0;0;40000;list(c(639350, 639350, 639340, 639340, 639350, 7691590, 7691580, 7691580, 7691590, 7691590));0,07916875
"824";824;0,477423133605043;2023-08-15;0,315075;0;0;0;40000;list(c(639360, 639360, 639350, 639350, 639360, 7691590, 7691580, 7691580, 7691590, 7691590));0,07876875
"825";825;0,449515715561574;2023-08-14;0,08825;0;0;0;40000;list(c(639370, 639370, 639360, 639360, 639370, 7691590, 7691580, 7691580, 7691590, 7691590));0,0220625
"826";826;0,443179229754605;2023-08-14;0,170575;0;0;0;40000;list(c(639380, 639380, 639370, 639370, 639380, 7691590, 7691580, 7691580, 7691590, 7691590));0,04264375
"827";827;0,458823232140276;2023-08-15;0,918575;0;0;0;40000;list(c(639390, 639390, 639380, 639380, 639390, 7691590, 7691580, 7691580, 7691590, 7691590));0,22964375
"828";828;0,429961398491287;2023-08-16;1;0,0271;0,000275;0,0001;40000;list(c(639400, 639400, 639390, 639390, 639400, 7691590, 7691580, 7691580, 7691590, 7691590));0,25686875
"829";829;0,375382243684726;2023-08-16;0,942725;0,0298;0;0;40000;list(c(639410, 639410, 639400, 639400, 639410, 7691590, 7691580, 7691580, 7691590, 7691590));0,24313125
"830";830;0,368018259759992;2023-08-15;0,924175;0;0;0;40000;list(c(639420, 639420, 639410, 639410, 639420, 7691590, 7691580, 7691580, 7691590, 7691590));0,23104375
"831";831;0,390873220821959;2023-08-12;0,39285;0;0;0;40000;list(c(639430, 639430, 639420, 639420, 639430, 7691590, 7691580, 7691580, 7691590, 7691590));0,0982125
"832";832;0,4422159663809;2023-08-14;0,8887;0;0;0;40000;list(c(639440, 639440, 639430, 639430, 639440, 7691590, 7691580, 7691580, 7691590, 7691590));0,222175
"833";833;0,500922912469832;2023-08-17;0,9843;0,0101;0,004725;0,000025;40000;list(c(639450, 639450, 639440, 639440, 639450, 7691590, 7691580, 7691580, 7691590, 7691590));0,2497875
"834";834;0,538238954017288;2023-08-18;0,89655;0,0043;0,00285;0;40000;list(c(639460, 639460, 639450, 639450, 639460, 7691590, 7691580, 7691580, 7691590, 7691590));0,225925
"835";835;0,552750965231098;2023-08-17;NA;NA;NA;NA;NA;list(c(639470, 639470, 639460, 639460, 639470, 7691590, 7691580, 7691580, 7691590, 7691590));NA
"836";836;0,554736378471716;2023-08-17;NA;NA;NA;NA;NA;list(c(639480, 639480, 639470, 639470, 639480, 7691590, 7691580, 7691580, 7691590, 7691590));NA
"837";837;0,526926643957268;2023-08-18;NA;NA;NA;NA;NA;list(c(639490, 639490, 639480, 639480, 639490, 7691590, 7691580, 7691580, 7691590, 7691590));NA
"838";838;0,500599714592681;2023-08-16;NA;NA;NA;NA;NA;list(c(639500, 639500, 639490, 639490, 639500, 7691590, 7691580, 7691580, 7691590, 7691590));NA
"839";839;0,491422078557662;2023-08-15;NA;NA;NA;NA;NA;list(c(639510, 639510, 639500, 639500, 639510, 7691590, 7691580, 7691580, 7691590, 7691590));NA
"840";840;0,472175021874136;2023-08-16;NA;NA;NA;NA;NA;list(c(639520, 639520, 639510, 639510, 639520, 7691590, 7691580, 7691580, 7691590, 7691590));NA
"841";841;0,342488814829267;2023-08-20;NA;NA;NA;NA;NA;list(c(639180, 639180, 639170, 639170, 639180, 7691580, 7691570, 7691570, 7691580, 7691580));NA
"842";842;0,323729294803343;2023-08-20;NA;NA;NA;NA;NA;list(c(639190, 639190, 639180, 639180, 639190, 7691580, 7691570, 7691570, 7691580, 7691580));NA
"843";843;0,332989443537372;2023-08-20;NA;NA;NA;NA;NA;list(c(639200, 639200, 639190, 639190, 639200, 7691580, 7691570, 7691570, 7691580, 7691580));NA
"844";844;0,381522834824864;2023-08-19;NA;NA;NA;NA;NA;list(c(639210, 639210, 639200, 639200, 639210, 7691580, 7691570, 7691570, 7691580, 7691580));NA
"845";845;0,409110770677216;2023-08-15;NA;NA;NA;NA;NA;list(c(639220, 639220, 639210, 639210, 639220, 7691580, 7691570, 7691570, 7691580, 7691580));NA
"846";846;0,419343325731461;2023-08-19;0,953775;0,0181;0,000025;0,000125;40000;list(c(639230, 639230, 639220, 639220, 639230, 7691580, 7691570, 7691570, 7691580, 7691580));0,24300625
"847";847;0,425629556630156;2023-08-20;0,93465;0,02565;0,00065;0,0008;40000;list(c(639240, 639240, 639230, 639230, 639240, 7691580, 7691570, 7691570, 7691580, 7691580));0,2404375
"848";848;0,396938407982816;2023-08-19;0,368925;0,0124;0,000025;0,00015;40000;list(c(639250, 639250, 639240, 639240, 639250, 7691580, 7691570, 7691570, 7691580, 7691580));0,095375
"849";849;0,368845140415942;2023-08-18;0,502;0;0;0;40000;list(c(639260, 639260, 639250, 639250, 639260, 7691580, 7691570, 7691570, 7691580, 7691580));0,1255
"850";850;0,354999878458329;2023-08-17;0,365572139303483;0,0000497512437810945;0,0000746268656716418;0,0000248756218905473;40200;list(c(639270, 639270, 639260, 639260, 639270, 7691580, 7691570, 7691570, 7691580, 7691580));0,0914303482587065
"851";851;0,352678814539104;2023-08-17;0,00055;0;0;0;40000;list(c(639280, 639280, 639270, 639270, 639280, 7691580, 7691570, 7691570, 7691580, 7691580));0,0001375
"852";852;0,357068199758942;2023-08-16;0,0023;0;0;0;40000;list(c(639290, 639290, 639280, 639280, 639290, 7691580, 7691570, 7691570, 7691580, 7691580));0,000575
"853";853;0,387133685682784;2023-08-14;0,003425;0;0,000075;0,00005;40000;list(c(639300, 639300, 639290, 639290, 639300, 7691580, 7691570, 7691570, 7691580, 7691580));0,0008875
"854";854;0,418426809585071;2023-08-13;0,007425;0,0001;0,000025;0,0003;40000;list(c(639310, 639310, 639300, 639300, 639310, 7691580, 7691570, 7691570, 7691580, 7691580));0,0019625
"855";855;0,471603000536561;2023-08-17;0,0555;0;0;0;40000;list(c(639320, 639320, 639310, 639310, 639320, 7691580, 7691570, 7691570, 7691580, 7691580));0,013875
"856";856;0,499528529631789;2023-08-17;0,47695;0;0;0;40000;list(c(639330, 639330, 639320, 639320, 639330, 7691580, 7691570, 7691570, 7691580, 7691580));0,1192375
"857";857;0,499801831989316;2023-08-17;0,2653;0;0;0;40000;list(c(639340, 639340, 639330, 639330, 639340, 7691580, 7691570, 7691570, 7691580, 7691580));0,066325
"858";858;0,49193441272655;2023-08-15;0,0182;0;0;0;40000;list(c(639350, 639350, 639340, 639340, 639350, 7691580, 7691570, 7691570, 7691580, 7691580));0,00455
"859";859;0,469404725619825;2023-08-14;0,67995;0;0;0;40000;list(c(639360, 639360, 639350, 639350, 639360, 7691580, 7691570, 7691570, 7691580, 7691580));0,1699875
"860";860;0,451231782950344;2023-08-15;0,5446;0;0;0;40000;list(c(639370, 639370, 639360, 639360, 639370, 7691580, 7691570, 7691570, 7691580, 7691580));0,13615
"861";861;0,441835390753113;2023-08-13;0,64045;0;0;0;40000;list(c(639380, 639380, 639370, 639370, 639380, 7691580, 7691570, 7691570, 7691580, 7691580));0,1601125
"862";862;0,442377741142991;2023-08-17;1;0,02525;0;0;40000;list(c(639390, 639390, 639380, 639380, 639390, 7691580, 7691570, 7691570, 7691580, 7691580));0,2563125
"863";863;0,411071370632271;2023-08-16;1;0,021875;0,000125;0;40000;list(c(639400, 639400, 639390, 639390, 639400, 7691580, 7691570, 7691570, 7691580, 7691580));0,2555
"864";864;0,386735899111954;2023-08-17;0,547525;0,0006;0;0;40000;list(c(639410, 639410, 639400, 639400, 639410, 7691580, 7691570, 7691570, 7691580, 7691580));0,13703125
"865";865;0,3866998913727;2023-08-13;0,081475;0;0;0;40000;list(c(639420, 639420, 639410, 639410, 639420, 7691580, 7691570, 7691570, 7691580, 7691580));0,02036875
"866";866;0,38841881393455;2023-08-12;0,63335;0;0;0;40000;list(c(639430, 639430, 639420, 639420, 639430, 7691580, 7691570, 7691570, 7691580, 7691580));0,1583375
"867";867;0,402657971877488;2023-08-13;1;0;0;0;40000;list(c(639440, 639440, 639430, 639430, 639440, 7691580, 7691570, 7691570, 7691580, 7691580));0,25
"868";868;0,43314452728373;2023-08-16;1;0,000425;0,00035;0,000125;40000;list(c(639450, 639450, 639440, 639440, 639450, 7691580, 7691570, 7691570, 7691580, 7691580));0,250225
"869";869;0,474530930165201;2023-08-16;1;0;0;0;40000;list(c(639460, 639460, 639450, 639450, 639460, 7691580, 7691570, 7691570, 7691580, 7691580));0,25
"870";870;0,5240668480983;2023-08-17;NA;NA;NA;NA;NA;list(c(639470, 639470, 639460, 639460, 639470, 7691580, 7691570, 7691570, 7691580, 7691580));NA
"871";871;0,571036368943169;2023-08-17;NA;NA;NA;NA;NA;list(c(639480, 639480, 639470, 639470, 639480, 7691580, 7691570, 7691570, 7691580, 7691580));NA
"872";872;0,571119705055025;2023-08-17;NA;NA;NA;NA;NA;list(c(639490, 639490, 639480, 639480, 639490, 7691580, 7691570, 7691570, 7691580, 7691580));NA
"873";873;0,535193096380681;2023-08-16;NA;NA;NA;NA;NA;list(c(639500, 639500, 639490, 639490, 639500, 7691580, 7691570, 7691570, 7691580, 7691580));NA
"874";874;0,501397181651555;2023-08-16;NA;NA;NA;NA;NA;list(c(639510, 639510, 639500, 639500, 639510, 7691580, 7691570, 7691570, 7691580, 7691580));NA
"875";875;0,470825531883747;2023-08-16;NA;NA;NA;NA;NA;list(c(639520, 639520, 639510, 639510, 639520, 7691580, 7691570, 7691570, 7691580, 7691580));NA
"876";876;0,331240592124232;2023-08-18;NA;NA;NA;NA;NA;list(c(639180, 639180, 639170, 639170, 639180, 7691570, 7691560, 7691560, 7691570, 7691570));NA
"877";877;0,322049232345307;2023-08-20;NA;NA;NA;NA;NA;list(c(639190, 639190, 639180, 639180, 639190, 7691570, 7691560, 7691560, 7691570, 7691570));NA
"878";878;0,341576653103402;2023-08-19;NA;NA;NA;NA;NA;list(c(639200, 639200, 639190, 639190, 639200, 7691570, 7691560, 7691560, 7691570, 7691570));NA
"879";879;0,38043432332779;2023-08-17;NA;NA;NA;NA;NA;list(c(639210, 639210, 639200, 639200, 639210, 7691570, 7691560, 7691560, 7691570, 7691570));NA
"880";880;0,42154976476013;2023-08-18;NA;NA;NA;NA;NA;list(c(639220, 639220, 639210, 639210, 639220, 7691570, 7691560, 7691560, 7691570, 7691570));NA
"881";881;0,434932183168712;2023-08-19;0,99765;0,036;0,0001;0,00015;40000;list(c(639230, 639230, 639220, 639220, 639230, 7691570, 7691560, 7691560, 7691570, 7691570));0,258475
"882";882;0,429181174898986;2023-08-20;0,42375;0,000925;0;0;40000;list(c(639240, 639240, 639230, 639230, 639240, 7691570, 7691560, 7691560, 7691570, 7691570));0,10616875
"883";883;0,393587583079352;2023-08-18;0;0;0;0;40000;list(c(639250, 639250, 639240, 639240, 639250, 7691570, 7691560, 7691560, 7691570, 7691570));0
"884";884;0,373377035808517;2023-08-16;0,008;0;0;0;40000;list(c(639260, 639260, 639250, 639250, 639260, 7691570, 7691560, 7691560, 7691570, 7691570));0,002
"885";885;0,366314696730115;2023-08-15;0,00144278606965174;0,0000497512437810945;0,000248756218905473;0;40200;list(c(639270, 639270, 639260, 639260, 639270, 7691570, 7691560, 7691560, 7691570, 7691570));0,000435323383084577
"886";886;0,366225711979496;2023-08-15;0,0025;0,000025;0;0,00005;40000;list(c(639280, 639280, 639270, 639270, 639280, 7691570, 7691560, 7691560, 7691570, 7691570));0,00064375
"887";887;0,335390993270266;2023-08-15;0,01095;0,000025;0,0001;0,0001;40000;list(c(639290, 639290, 639280, 639280, 639290, 7691570, 7691560, 7691560, 7691570, 7691570));0,00279375
"888";888;0,333746168558719;2023-08-14;0,005425;0,000525;0,0007;0,001075;40000;list(c(639300, 639300, 639290, 639290, 639300, 7691570, 7691560, 7691560, 7691570, 7691570));0,00193125
"889";889;0,391178316669539;2023-08-13;0,008125;0,0001;0,000125;0,000075;40000;list(c(639310, 639310, 639300, 639300, 639310, 7691570, 7691560, 7691560, 7691570, 7691570));0,00210625
"890";890;0,466334542390541;2023-08-17;0,3459;0;0;0;40000;list(c(639320, 639320, 639310, 639310, 639320, 7691570, 7691560, 7691560, 7691570, 7691570));0,086475
"891";891;0,479472888371674;2023-08-16;0,9229;0;0;0;40000;list(c(639330, 639330, 639320, 639320, 639330, 7691570, 7691560, 7691560, 7691570, 7691570));0,230725
"892";892;0,47041122301016;2023-08-16;0,09365;0;0,000075;0;40000;list(c(639340, 639340, 639330, 639330, 639340, 7691570, 7691560, 7691560, 7691570, 7691570));0,02343125
"893";893;0,481483022944303;2023-08-15;0,062175;0;0;0;40000;list(c(639350, 639350, 639340, 639340, 639350, 7691570, 7691560, 7691560, 7691570, 7691570));0,01554375
"894";894;0,471906813705573;2023-08-14;0,73455;0;0;0;40000;list(c(639360, 639360, 639350, 639350, 639360, 7691570, 7691560, 7691560, 7691570, 7691570));0,1836375
"895";895;0,43318409693893;2023-08-15;0,492925;0;0;0;40000;list(c(639370, 639370, 639360, 639360, 639370, 7691570, 7691560, 7691560, 7691570, 7691570));0,12323125
"896";896;0,416193753102561;2023-08-15;0,95195;0,014075;0,000075;0;40000;list(c(639380, 639380, 639370, 639370, 639380, 7691570, 7691560, 7691560, 7691570, 7691570));0,241525
"897";897;0,411444212935749;2023-08-17;1;0,05455;0,009575;0,00015;40000;list(c(639390, 639390, 639380, 639380, 639390, 7691570, 7691560, 7691560, 7691570, 7691570));0,26606875
"898";898;0,415993101298227;2023-08-17;0,996475;0,0203;0;0;40000;list(c(639400, 639400, 639390, 639390, 639400, 7691570, 7691560, 7691560, 7691570, 7691570));0,25419375
"899";899;0,442992700976902;2023-08-16;0,4858;0;0;0;40000;list(c(639410, 639410, 639400, 639400, 639410, 7691570, 7691560, 7691560, 7691570, 7691570));0,12145
"900";900;0,430956941083423;2023-08-11;0,323325;0;0;0;40000;list(c(639420, 639420, 639410, 639410, 639420, 7691570, 7691560, 7691560, 7691570, 7691570));0,08083125
"901";901;0,400444839106058;2023-08-13;0,9835;0;0;0;40000;list(c(639430, 639430, 639420, 639420, 639430, 7691570, 7691560, 7691560, 7691570, 7691570));0,245875
"902";902;0,384803566717892;2023-08-14;1;0;0;0;40000;list(c(639440, 639440, 639430, 639430, 639440, 7691570, 7691560, 7691560, 7691570, 7691570));0,25
"903";903;0,335846086440142;2023-08-15;0,869625;0;0;0;40000;list(c(639450, 639450, 639440, 639440, 639450, 7691570, 7691560, 7691560, 7691570, 7691570));0,21740625
"904";904;0,355498357879696;2023-08-14;0,25105;0,000025;0;0;40000;list(c(639460, 639460, 639450, 639450, 639460, 7691570, 7691560, 7691560, 7691570, 7691570));0,06276875
"905";905;0,449007438626722;2023-08-14;NA;NA;NA;NA;NA;list(c(639470, 639470, 639460, 639460, 639470, 7691570, 7691560, 7691560, 7691570, 7691570));NA
"906";906;0,54116496219649;2023-08-16;NA;NA;NA;NA;NA;list(c(639480, 639480, 639470, 639470, 639480, 7691570, 7691560, 7691560, 7691570, 7691570));NA
"907";907;0,578533511943533;2023-08-16;NA;NA;NA;NA;NA;list(c(639490, 639490, 639480, 639480, 639490, 7691570, 7691560, 7691560, 7691570, 7691570));NA
